titleId	ordering	title	region	language	types	attributes	isOriginalTitle
tt0000151	3	Faust és Margit	HU	\N	imdbDisplay	\N	0
tt0000151	4	Faust et Marguerite	FR	\N	imdbDisplay	\N	0
tt0000151	5	Фауст и Маргарита	RU	\N	imdbDisplay	\N	0
tt0000152	1	L'hallucination de l'alchimiste	\N	\N	original	\N	1
tt0000152	2	L'hallucination de l'alchimiste	FR	\N	imdbDisplay	\N	0
tt0000152	3	The Alchemist's Hallucination	US	\N	\N	literal title	0
tt0000152	4	The Hallucinated Alchemist	US	\N	\N	\N	0
tt0000152	5	Η παραίσθηση του αλχημιστή	GR	\N	imdbDisplay	\N	0
tt0000152	6	Галлюцинация алхимика	RU	\N	imdbDisplay	\N	0
tt0000153	1	The Haunted Castle	\N	\N	original	\N	1
tt0000153	2	Az elvarázsolt kastély	HU	\N	imdbDisplay	\N	0
tt0000153	3	The Haunted Castle	GB	\N	imdbDisplay	\N	0
tt0000153	4	Το στοιχειωμένο κάστρο	GR	\N	imdbDisplay	\N	0
tt0000154	1	Henley Regatta	\N	\N	original	\N	1
tt0000154	2	Henley Regatta	GB	\N	imdbDisplay	\N	0
tt0000155	1	Le magnétiseur	\N	\N	original	\N	1
tt0000155	2	Le magnétiseur	FR	\N	imdbDisplay	\N	0
tt0000155	3	The Hypnotist at Work	US	\N	\N	\N	0
tt0000155	4	While Under a Hypnotist's Influence	GB	\N	\N	\N	0
tt0000156	1	L'hôtel empoisonné	\N	\N	original	\N	1
tt0000156	2	A Badly Managed Hotel	GB	\N	imdbDisplay	\N	0
tt0000156	3	A Badly Managed Hotel	US	\N	imdbDisplay	\N	0
tt0000156	4	A Badly Managed Hotel	XWW	en	imdbDisplay	\N	0
tt0000156	5	L'hôtel empoisonné	FR	\N	imdbDisplay	\N	0
tt0000157	1	Idylle	\N	\N	original	\N	1
tt0000157	2	Idylle	FR	\N	imdbDisplay	\N	0
tt0000158	1	Idylle interrompue	\N	\N	original	\N	1
tt0000158	2	Idylle interrompue	FR	\N	imdbDisplay	\N	0
tt0000159	1	Le cabinet de Méphistophélès	\N	\N	original	\N	1
tt0000159	2	Le cabinet de Méphistophélès	FR	\N	imdbDisplay	\N	0
tt0000159	3	The Cabinet of Mephistopheles	XWW	en	\N	\N	0
tt0000159	4	The Devil's Laboratory	US	\N	\N	\N	0
tt0000159	5	The Laboratory of Mephistopheles	US	\N	\N	\N	0
tt0000159	6	Кабинет Мефистофеля	RU	\N	imdbDisplay	\N	0
tt0000160	1	The Last Days of Pompeii	\N	\N	original	\N	1
tt0000160	2	The Last Days of Pompeii	GB	\N	imdbDisplay	\N	0
tt0000161	1	Leçon de danse	\N	\N	original	\N	1
tt0000161	2	Leçon de danse	FR	\N	imdbDisplay	\N	0
tt0000162	1	Les chutes	\N	\N	original	\N	1
tt0000162	2	A Niagara-vízesés	HU	\N	imdbDisplay	\N	0
tt0000162	3	Les chutes	FR	\N	imdbDisplay	\N	0
tt0000162	4	Niagara	FR	\N	alternative	\N	0
tt0000162	5	Niagara Falls	XWW	en	\N	\N	0
tt0000162	6	Niagara-fallet	FI	sv	\N	informal title	0
tt0000162	7	Niagaran putoukset	FI	\N	\N	informal title	0
tt0000162	8	The Niagara Waterfall	XWW	en	\N	\N	0
tt0000162	9	Ніагарський водоспад	UA	\N	imdbDisplay	\N	0
tt0000163	1	Le planton du colonel	\N	\N	original	\N	1
tt0000163	2	Le planton du colonel	FR	\N	imdbDisplay	\N	0
tt0000164	1	Le pêcheur dans le torrent	\N	\N	original	\N	1
tt0000164	2	Le pêcheur dans le torrent	FR	\N	imdbDisplay	\N	0
tt0000164	3	The Fisherman at the Stream	XWW	en	dvd	\N	0
tt0000164	4	Рыбак в речке	RU	\N	imdbDisplay	\N	0
tt0000165	1	Riña en un café	\N	\N	original	\N	1
tt0000165	2	Riña en un café	ES	\N	imdbDisplay	\N	0
tt0000165	3	Ссора в кафе	RU	\N	imdbDisplay	\N	0
tt0000166	1	Salida de los trabajadores de la fábrica España Industrial	\N	\N	original	\N	1
tt0000166	2	Salida de los trabajadores de la fábrica España Industrial	ES	\N	imdbDisplay	\N	0
tt0000167	1	Salida de misa de doce del Pilar de Zaragoza	\N	\N	original	\N	1
tt0000167	2	Salida de misa de doce del Pilar de Zaragoza	ES	\N	imdbDisplay	\N	0
tt0000168	1	Salida del público de la iglesia parroquial de Santa María de Sans	\N	\N	original	\N	1
tt0000168	2	Salida del público de la iglesia parroquial de Santa María de Sans	ES	\N	imdbDisplay	\N	0
tt0000169	1	Slagsmål i gamla Stockholm	\N	\N	original	\N	1
tt0000169	2	Slagsmål i gamla Stockholm	SE	\N	imdbDisplay	\N	0
tt0000169	3	Une bataille dans le vieux Stockholm	FR	\N	\N	\N	0
tt0000169	4	Битва в старом Стокгольме	RU	\N	imdbDisplay	\N	0
tt0000170	1	The Twins' Tea Party	\N	\N	original	\N	1
tt0000170	2	The Twins' Tea Party	GB	\N	imdbDisplay	\N	0
tt0000170	3	Чайная вечеринка близнецов	RU	\N	imdbDisplay	\N	0
tt0000171	1	Une nuit agitée	\N	\N	original	\N	1
tt0000171	2	Une nuit agitée	FR	\N	imdbDisplay	\N	0
tt0000172	1	The X-Ray Fiend	\N	\N	original	\N	1
tt0000172	2	The X-Ray Fiend	GB	\N	imdbDisplay	\N	0
tt0000172	3	The X-Rays	GB	\N	alternative	\N	0
tt0000172	4	Рентгеновский бес	RU	\N	imdbDisplay	\N	0
tt0000173	1	Battle of Santiago Bay	\N	\N	original	\N	1
tt0000173	2	Battle of Santiago Bay	US	\N	imdbDisplay	\N	0
tt0000174	1	Výstavní párkar a lepic plakátù	\N	\N	original	\N	1
tt0000174	2	The Bill Sticker and the Sausage Vendor	\N	\N	\N	\N	0
tt0000174	3	The Exhibition Sausage Seller and the Billposter	XWW	en	\N	literal English title	0
tt0000174	4	Výstavní párkar a lepic plakátù	AT	\N	imdbDisplay	\N	0
tt0000174	5	Продавец сосисок и расклейщик афиш	RU	\N	imdbDisplay	\N	0
tt0000175	1	A Sea Cave Near Lisbon	\N	\N	original	\N	1
tt0000175	2	A Boca do Inferno	PT	\N	\N	\N	0
tt0000175	3	A Boca do Inferno em Cascais	PT	\N	\N	\N	0
tt0000175	4	A Sea Cave Near Lisbon	GB	\N	imdbDisplay	\N	0
tt0000175	5	Морская пещера возле Лиссабона	RU	\N	imdbDisplay	\N	0
tt0000176	1	Brittania	\N	\N	original	\N	1
tt0000176	2	Brittania	GB	\N	imdbDisplay	\N	0
tt0000177	1	The Burglar on the Roof	\N	\N	original	\N	1
tt0000177	2	The Burglar on the Roof	US	\N	imdbDisplay	\N	0
tt0000177	3	Вор-домушник на крыше	RU	\N	imdbDisplay	\N	0
tt0000178	1	The Cavalier's Dream	\N	\N	original	\N	1
tt0000178	2	The Cavalier's Dream	US	\N	imdbDisplay	\N	0
tt0000179	1	The Cave of the Demons	\N	\N	original	\N	1
tt0000179	2	La caverne maudite	FR	\N	imdbDisplay	\N	0
tt0000179	3	The Cave of the Demons	US	\N	\N	\N	0
tt0000179	4	Проклятая пещера	RU	\N	imdbDisplay	\N	0
tt0000180	1	Le chemin de croix	\N	\N	original	\N	1
tt0000180	2	Le chemin de croix	FR	\N	imdbDisplay	\N	0
tt0000181	1	Cinderella	\N	\N	original	\N	1
tt0000181	2	Cenicienta	VE	\N	\N	\N	0
tt0000181	3	Cinderella	GB	\N	imdbDisplay	\N	0
tt0000181	4	Cinderella and the Fairy Godmother	\N	\N	\N	\N	0
tt0000181	5	Золушка	RU	\N	imdbDisplay	\N	0
tt0000182	1	Come Along, Do!	\N	\N	original	\N	1
tt0000182	2	Bemutató	HU	\N	imdbDisplay	\N	0
tt0000182	3	Come Along, Do!	GB	\N	imdbDisplay	\N	0
tt0000182	4	Exhibition	GB	\N	alternative	\N	0
tt0000182	5	Viens donc, je t'en prie	FR	\N	imdbDisplay	\N	0
tt0000182	6	Пошли скорее, давай!	RU	\N	imdbDisplay	\N	0
tt0000183	1	The Corsican Brothers	\N	\N	original	\N	1
tt0000183	2	The Corsican Brothers	DE	\N	imdbDisplay	\N	0
tt0000183	3	The Corsican Brothers	GB	\N	imdbDisplay	\N	0
tt0000183	4	Корсиканские братья	RU	\N	imdbDisplay	\N	0
tt0000184	1	Cripple Creek Bar-Room Scene	\N	\N	original	\N	1
tt0000184	2	Cripple Creek Bar-Room Scene	US	\N	imdbDisplay	\N	0
tt0000184	3	Бар в Криппл-Крике	RU	\N	imdbDisplay	\N	0
tt0000185	1	La crèche à Bethléem	\N	\N	original	\N	1
tt0000185	2	La crèche à Bethléem	FR	\N	imdbDisplay	\N	0
tt0000186	1	Le cuirassé Maine	\N	\N	original	\N	1
tt0000186	2	Le cuirassé Maine	FR	\N	imdbDisplay	\N	0
tt0000186	3	Гибель крейсера «Мэн»	RU	\N	imdbDisplay	\N	0
tt0000187	1	La cène	\N	\N	original	\N	1
tt0000187	2	La cène	FR	\N	imdbDisplay	\N	0
tt0000188	1	The Deserter	\N	\N	original	\N	1
tt0000188	2	The Deserter	GB	\N	imdbDisplay	\N	0
tt0000188	3	Дезертир	RU	\N	imdbDisplay	\N	0
tt0000189	1	Dorotea	\N	\N	original	\N	1
tt0000189	2	Dorotea	ES	\N	imdbDisplay	\N	0
tt0000189	3	Доротея	RU	\N	imdbDisplay	\N	0
tt0000190	1	Dostavenícko ve mlýnici	\N	\N	original	\N	1
tt0000190	2	Appointment at the Mill	\N	\N	\N	\N	0
tt0000190	3	Svábovo zmarené dostavenícko	CSHH	cs	\N	\N	0
tt0000190	4	Свидание у мукомольни	RU	\N	imdbDisplay	\N	0
tt0000191	1	Déménagement à la cloche de bois	\N	\N	original	\N	1
tt0000191	2	Déménagement à la cloche de bois	FR	\N	imdbDisplay	\N	0
tt0000192	1	Ella Lola, a la Trilby	\N	\N	original	\N	1
tt0000192	2	Ella Lola, a la Trilby	US	\N	imdbDisplay	\N	0
tt0000193	1	L'entrée à Jérusalem	\N	\N	original	\N	1
tt0000193	2	L'entrée à Jérusalem	FR	\N	imdbDisplay	\N	0
tt0000194	1	Express Train on a Railway Cutting	\N	\N	original	\N	1
tt0000194	2	Express Train on a Railway Cutting	GB	\N	imdbDisplay	\N	0
tt0000195	1	Les farces de Jocko	\N	\N	original	\N	1
tt0000195	2	Les farces de Jocko	FR	\N	imdbDisplay	\N	0
tt0000196	1	Faust and Mephistopheles	\N	\N	original	\N	1
tt0000196	2	Faust and Mephistopheles	GB	\N	imdbDisplay	\N	0
tt0000197	1	La flagellation	\N	\N	original	\N	1
tt0000197	2	La flagellation	FR	\N	imdbDisplay	\N	0
tt0000198	1	La fuite en Égypte	\N	\N	original	\N	1
tt0000198	2	La fuite en Égypte	FR	\N	imdbDisplay	\N	0
tt0000199	1	Glasgow Fire Engine	\N	\N	original	\N	1
tt0000199	2	Glasgow Fire Engine	GB	\N	imdbDisplay	\N	0
tt0000200	1	Gran corrida de toros	\N	\N	original	\N	1
tt0000200	2	Gran corrida de toros	ES	\N	imdbDisplay	\N	0
tt0000201	1	Indian War Council	\N	\N	original	\N	1
tt0000201	2	Indian War Council	US	\N	imdbDisplay	\N	0
tt0000202	1	Le jardin des oliviers	\N	\N	original	\N	1
tt0000202	2	Le jardin des oliviers	FR	\N	imdbDisplay	\N	0
tt0000203	1	Je vous y prrrrends!	\N	\N	original	\N	1
tt0000203	2	Je vous y prends...	\N	\N	alternative	\N	0
tt0000203	3	Je vous y prrrrends!	FR	\N	imdbDisplay	\N	0
tt0000204	1	Jésus devant Pilate	\N	\N	original	\N	1
tt0000204	2	Jésus devant Pilate	FR	\N	imdbDisplay	\N	0
tt0000205	1	Leçons de boxe	\N	\N	original	\N	1
tt0000205	2	Leçons de boxe	FR	\N	imdbDisplay	\N	0
tt0000206	1	Llegada de un tren a la estación de ferrocarril del Norte, de Barcelona	\N	\N	original	\N	1
tt0000206	2	Llegada de un tren a la estación de ferrocarril del Norte, de Barcelona	ES	\N	imdbDisplay	\N	0
tt0000207	1	London Express	\N	\N	original	\N	1
tt0000207	2	London Express	GB	\N	imdbDisplay	\N	0
tt0000208	1	The Miller and the Sweep	\N	\N	original	\N	1
tt0000208	2	A molnár és a kéményseprő	HU	\N	imdbDisplay	\N	0
tt0000208	3	The Miller and Chimney Sweep	US	\N	\N	\N	0
tt0000208	4	The Miller and Sweep	GB	\N	\N	informal short title	0
tt0000208	5	The Miller and the Sweep	GB	\N	imdbDisplay	\N	0
tt0000208	6	Мельник и трубочист	RU	\N	imdbDisplay	\N	0
tt0000209	1	Photographing a Ghost	\N	\N	original	\N	1
tt0000209	2	Photographing a Ghost	GB	\N	imdbDisplay	\N	0
tt0000209	3	Фотография призрака	RU	\N	imdbDisplay	\N	0
tt0000210	1	Les rayons Röntgen	\N	\N	original	\N	1
tt0000210	2	A Novice at X-rays	US	\N	\N	\N	0
tt0000210	3	Les rayons Röntgen	FR	\N	imdbDisplay	\N	0
tt0000210	4	Рентгеновские лучи	RU	\N	imdbDisplay	\N	0
tt0000211	1	La lune à un mètre	\N	\N	original	\N	1
tt0000211	10	Sen Astronoma	PL	\N	\N	new title	0
tt0000211	11	Sueños de un astrónomo	ES	\N	\N	\N	0
tt0000211	12	The Astronomer's Dream; or, the Man in the Moon	US	\N	imdbDisplay	\N	0
tt0000211	13	The Moon at Arm's Length	XWW	en	\N	\N	0
tt0000211	14	The Moon at One Meter	XWW	en	imdbDisplay	\N	0
tt0000211	15	To oniro tou astronomou	GR	\N	\N	transliterated title	0
tt0000211	16	Το όνειρο του αστρονόμου	GR	\N	imdbDisplay	\N	0
tt0000211	17	Астрономов сан	RS	\N	imdbDisplay	\N	0
tt0000211	18	Луна всего лишь в метре	RU	\N	imdbDisplay	\N	0
tt0000211	2	The Astronomer's Dream	\N	\N	\N	new title	0
tt0000211	3	The Astronomer's Dream	GB	\N	imdbDisplay	\N	0
tt0000211	4	Egy méterre a Hold	HU	\N	imdbDisplay	\N	0
tt0000211	5	La luna a un metro	ES	\N	\N	\N	0
tt0000211	6	La lune à un mètre	FR	\N	imdbDisplay	\N	0
tt0000211	7	La lune à un mètre. L'observatoire, la lune, Phoebé	FR	\N	\N	\N	0
tt0000211	8	Le rêve d'un astronome	FR	\N	alternative	\N	0
tt0000211	9	O Sonho do Astrônomo	BR	\N	imdbDisplay	\N	0
tt0000212	1	Saida do Paquete Duque de Braganca	\N	\N	original	\N	1
tt0000212	2	Saida do Paquete Duque de Braganca	GB	\N	imdbDisplay	\N	0
tt0000213	1	Scène d'escamotage	\N	\N	original	\N	1
tt0000213	2	Disappearing Act	XWW	en	\N	literal English title	0
tt0000213	3	Scène d'escamotage	FR	\N	imdbDisplay	\N	0
tt0000213	4	Сцена исчезновения	RU	\N	imdbDisplay	\N	0
tt0000214	1	Tearing Down the Spanish Flag	\N	\N	original	\N	1
tt0000214	2	Tearing Down the Spanish Flag	US	\N	imdbDisplay	\N	0
tt0000214	3	Испанский флаг сорван	RU	\N	imdbDisplay	\N	0
tt0000215	1	Smích a plác	\N	\N	original	\N	1
tt0000215	2	Smích a plác	CSHH	\N	imdbDisplay	\N	0
tt0000215	3	Tears and Laughter	\N	\N	\N	\N	0
tt0000215	4	Смех и плач	RU	\N	imdbDisplay	\N	0
tt0000216	1	Visita de Doña María Cristina y Alfonso XIII a Barcelona	\N	\N	original	\N	1
tt0000216	2	Visita de Doña María Cristina y Alfonso XIII a Barcelona	ES	\N	imdbDisplay	\N	0
tt0000217	1	Waves and Spray	\N	\N	original	\N	1
tt0000217	2	Waves and Spray	GB	\N	imdbDisplay	\N	0
tt0000218	1	L'affaire Dreyfus	\N	\N	original	\N	1
tt0000218	10	Дело Дрейфуса	RU	\N	imdbDisplay	\N	0
tt0000218	2	A Dreyfus-ügy	HU	\N	imdbDisplay	\N	0
tt0000218	3	Die Affäre Dreyfus	DE	\N	\N	\N	0
tt0000218	4	Dreyfusova aféra	CZ	\N	imdbDisplay	\N	0
tt0000218	5	El caso Dreyfus	ES	\N	imdbDisplay	\N	0
tt0000218	6	L'affaire Dreyfus	FR	\N	imdbDisplay	\N	0
tt0000218	7	O Caso Dreyfus	BR	\N	imdbDisplay	\N	0
tt0000218	8	Sprawa Dreyfusa	PL	\N	\N	\N	0
tt0000218	9	The Dreyfus Affair	\N	\N	\N	\N	0
tt0000219	1	Aladdin and the Wonderful Lamp	\N	\N	original	\N	1
tt0000219	2	Aladdin and the Wonderful Lamp	GB	\N	imdbDisplay	\N	0
tt0000220	1	The Artist and the Flower Girl	\N	\N	original	\N	1
tt0000220	2	The Artist and the Flower Girl	GB	\N	imdbDisplay	\N	0
tt0000220	3	Художник и цветочница	RU	\N	imdbDisplay	\N	0
tt0000221	1	Aspectos da Praia de Cascais	\N	\N	original	\N	1
tt0000221	2	Aspectos da Praia de Cascais	PT	\N	imdbDisplay	\N	0
tt0000222	1	Au cabaret	\N	\N	original	\N	1
tt0000222	2	At the Club	XWW	en	alternative	\N	0
tt0000222	3	Au cabaret	FR	\N	imdbDisplay	\N	0
tt0000222	4	В кафе	RU	\N	imdbDisplay	\N	0
tt0000223	1	L'aveugle	\N	\N	original	\N	1
tt0000223	2	L'aveugle	FR	\N	imdbDisplay	\N	0
tt0000224	1	Battlefield	\N	\N	original	\N	1
tt0000224	2	Battlefield	GB	\N	imdbDisplay	\N	0
tt0000225	1	La belle et la bête	\N	\N	original	\N	1
tt0000225	2	Beauty and the Beast	US	\N	\N	\N	0
tt0000225	3	La belle et la bête	FR	\N	imdbDisplay	\N	0
tt0000225	4	Красавица и чудовище	RU	\N	imdbDisplay	\N	0
tt0000226	1	Boat Race	\N	\N	original	\N	1
tt0000226	2	Boat Race	GB	\N	imdbDisplay	\N	0
tt0000227	1	Bombardment of Mafeking	\N	\N	original	\N	1
tt0000227	2	Bombardment of Mafeking	GB	\N	imdbDisplay	\N	0
tt0000228	1	La bonne absinthe	\N	\N	original	\N	1
tt0000228	2	La bonne absinthe	DE	\N	imdbDisplay	\N	0
tt0000228	3	La bonne absinthe	FR	\N	imdbDisplay	\N	0
tt0000228	4	Wonderful Absinthe	CA	en	imdbDisplay	\N	0
tt0000228	5	Wonderful Absinthe	US	\N	dvd	\N	0
tt0000228	6	O Bom Absinto	BR	\N	imdbDisplay	\N	0
tt0000228	7	Отличный абсент	RU	\N	imdbDisplay	\N	0
tt0000229	1	Casey at the Bat	\N	\N	original	\N	1
tt0000229	2	Casey at the Bat	US	\N	imdbDisplay	\N	0
tt0000229	3	Casey at the Bat, or, The Fate of a Rotten Umpire	US	\N	dvd	\N	0
tt0000230	1	Cendrillon	\N	\N	original	\N	1
tt0000230	10	Hamupipőke	HU	\N	imdbDisplay	\N	0
tt0000230	11	Stachtopouta	GR	\N	\N	transliterated title	0
tt0000230	12	Σταχτοπούτα	GR	\N	imdbDisplay	\N	0
tt0000230	13	Золушка	RU	\N	imdbDisplay	\N	0
tt0000230	14	シンデレラ	JP	ja	imdbDisplay	\N	0
tt0000230	2	Cenicienta	ES	\N	imdbDisplay	\N	0
tt0000230	3	Cenicienta	VE	\N	\N	\N	0
tt0000230	4	Cinderella	\N	\N	\N	\N	0
tt0000230	5	Cinderella	US	\N	imdbDisplay	\N	0
tt0000230	6	Baile Até à Meia-Noite	PT	\N	\N	\N	0
tt0000230	7	Cendrillon	FR	\N	imdbDisplay	\N	0
tt0000230	8	Cinderela	BR	\N	imdbDisplay	\N	0
tt0000230	9	Cinderella and the Glass Slipper	GB	\N	imdbDisplay	\N	0
tt0000231	1	Portuguese Railway Train	\N	\N	original	\N	1
tt0000231	2	Portuguese Railway Train	DE	\N	imdbDisplay	\N	0
tt0000231	3	Portuguese Railway Train	GB	\N	imdbDisplay	\N	0
tt0000231	4	Portuguese Railway Train	XWW	en	\N	review title	0
tt0000231	5	A Tour in Spain and Portugal	GB	\N	alternative	\N	0
tt0000231	6	Chegada ao Cais do Sodré do Primeiro Combóio em Cascais	PT	\N	\N	review title	0
tt0000231	7	Chegada de Um Comboio a Cascais	PT	\N	imdbDisplay	\N	0
tt0000232	1	Le chiffonnier	\N	\N	original	\N	1
tt0000232	2	Le chiffonnier	FR	\N	imdbDisplay	\N	0
tt0000232	3	Старьёвщик	RU	\N	imdbDisplay	\N	0
tt0000233	1	Choque de dos transatlánticos	\N	\N	original	\N	1
tt0000233	2	Choque de dos transatlánticos	ES	\N	imdbDisplay	\N	0
tt0000234	1	Cléopâtre	\N	\N	original	\N	1
tt0000234	2	Cleopatra's Tomb	US	\N	\N	\N	0
tt0000234	3	Cléopâtre	FR	\N	imdbDisplay	\N	0
tt0000234	4	Robbing Cleopatra's Tomb	US	\N	\N	\N	0
tt0000234	5	Клеопатра	RU	\N	imdbDisplay	\N	0
tt0000235	1	La colonne de feu	\N	\N	original	\N	1
tt0000235	2	Haggard's She: The Pillar of Fire	US	\N	\N	\N	0
tt0000235	3	I stili tis fotias	GR	\N	\N	transliterated title	0
tt0000235	4	La columna de fuego	ES	\N	\N	\N	0
tt0000235	5	La danse du feu	FR	\N	\N	\N	0
tt0000235	6	The Pillar of Fire	XWW	en	\N	\N	0
tt0000235	7	Η στήλη της φωτιάς	GR	\N	imdbDisplay	\N	0
tt0000235	8	Танец огня	RU	\N	imdbDisplay	\N	0
tt0000236	1	Courte échelle	\N	\N	original	\N	1
tt0000236	2	Courte échelle	FR	\N	imdbDisplay	\N	0
tt0000237	1	Le crucifiement	\N	\N	original	\N	1
tt0000237	2	Le crucifiement	FR	\N	imdbDisplay	\N	0
tt0000238	1	Les dangers de l'alcoolisme	\N	\N	original	\N	1
tt0000238	2	Les dangers de l'alcoolisme	FR	\N	imdbDisplay	\N	0
tt0000239	1	Danse serpentine par Mme. Bob Walter	\N	\N	original	\N	1
tt0000239	2	Danse serpentine par Mme. Bob Walter	FR	\N	imdbDisplay	\N	0
tt0000239	3	Танец серпантин исполняет Боб Уолтер	RU	\N	imdbDisplay	\N	0
tt0000240	1	Distributing a War Extra	\N	\N	original	\N	1
tt0000240	2	Distributing a War Extra	DE	\N	imdbDisplay	\N	0
tt0000240	3	Distributing a War Extra	US	\N	imdbDisplay	\N	0
tt0000240	4	Delivering Newspapers	US	\N	\N	copyright title	0
tt0000240	5	Distributing a War Extra on Union Square	US	\N	alternative	\N	0
tt0000240	6	World News Wagon	US	\N	alternative	\N	0
tt0000241	1	La descente de croix	\N	\N	original	\N	1
tt0000241	2	La descente de croix	FR	\N	imdbDisplay	\N	0
tt0000242	1	Le diable au couvent	\N	\N	original	\N	1
tt0000242	2	Diabeł w klasztorze	PL	\N	imdbDisplay	\N	0
tt0000242	3	El diablo en el convento	ES	\N	imdbDisplay	\N	0
tt0000242	4	Le diable au couvent	FR	\N	imdbDisplay	\N	0
tt0000242	5	O Diabo no Convento	BR	\N	imdbDisplay	\N	0
tt0000242	6	The Devil in a Convent	US	\N	\N	literal English title	0
tt0000242	7	The Sign of the Cross	US	\N	\N	\N	0
tt0000242	8	Дьявол в монастыре	RU	\N	imdbDisplay	\N	0
tt0000243	1	Le déjeuner des enfants	\N	\N	original	\N	1
tt0000243	2	Le déjeuner des enfants	FR	\N	imdbDisplay	\N	0
tt0000244	1	Erreur judiciaire	\N	\N	original	\N	1
tt0000244	2	Erreur judiciaire	FR	\N	imdbDisplay	\N	0
tt0000245	1	The Haunted House	\N	\N	original	\N	1
tt0000245	2	The Haunted House	US	\N	imdbDisplay	\N	0
tt0000246	1	L'impressionniste fin de siècle	\N	\N	original	\N	1
tt0000246	10	The Conjurer	US	\N	dvd	\N	0
tt0000246	11	Импрессионист конца века	RU	\N	imdbDisplay	\N	0
tt0000246	12	Ілюзіоніст кінця століття	UA	\N	imdbDisplay	\N	0
tt0000246	2	An Up-to-Date Conjuror	GB	\N	alternative	\N	0
tt0000246	3	An Up-to-Date Conjuror	US	\N	\N	\N	0
tt0000246	4	A századforduló bűvésze	HU	\N	imdbDisplay	\N	0
tt0000246	5	A Turn of the Century Illusionist	US	\N	\N	\N	0
tt0000246	6	El impresionista de fin de siglo	ES	\N	imdbDisplay	\N	0
tt0000246	7	L'Illusionniste fin de siècle	US	\N	dvd	\N	0
tt0000246	8	L'impressionniste fin de siècle	FR	\N	imdbDisplay	\N	0
tt0000246	9	L'Impressionniste fin de siècle	FR	\N	alternative	\N	0
tt0000247	1	King John	\N	\N	original	\N	1
tt0000247	2	Beerbohm Tree, the Great English Actor	US	\N	alternative	\N	0
tt0000247	3	King John	GB	\N	imdbDisplay	\N	0
tt0000247	4	Kralj Janez	SI	\N	imdbDisplay	\N	0
tt0000247	5	The King's Death at Winstead	US	\N	alternative	\N	0
tt0000247	6	Король Джон	RU	\N	imdbDisplay	\N	0
tt0000248	1	The Kiss in the Tunnel	\N	\N	original	\N	1
tt0000248	2	A Kiss in the Tunnel	US	\N	\N	\N	0
tt0000248	3	Csók az alagútban	HU	\N	imdbDisplay	\N	0
tt0000248	4	Ena fili sto tounel	GR	\N	\N	transliterated title	0
tt0000248	5	O Beijo no Túnel	BR	\N	imdbDisplay	\N	0
tt0000248	6	The Kiss in the Tunnel	GB	\N	imdbDisplay	\N	0
tt0000248	7	Tunnel Kiss	GB	\N	alternative	\N	0
tt0000248	8	Ένα φιλί στο τούνελ	GR	\N	imdbDisplay	\N	0
tt0000248	9	Поцелуй в тоннеле	RU	\N	imdbDisplay	\N	0
tt0000249	1	The Legacy	\N	\N	original	\N	1
tt0000249	2	The Legacy	GB	\N	imdbDisplay	\N	0
tt0000250	1	Llegada del vapor Bellver a Mallorca	\N	\N	original	\N	1
tt0000250	2	Llegada del vapor Bellver a Mallorca	ES	\N	imdbDisplay	\N	0
tt0000251	1	Matches: An Appeal	\N	\N	original	\N	1
tt0000251	2	Спички: Призыв	RU	\N	imdbDisplay	\N	0
tt0000251	3	Matches: An Appeal	GB	\N	\N	\N	0
tt0000252	1	La mauvaise soupe	\N	\N	original	\N	1
tt0000252	2	La mauvaise soupe	FR	\N	imdbDisplay	\N	0
tt0000253	1	The Miser's Doom	\N	\N	original	\N	1
tt0000253	2	The Miser's Doom	GB	\N	imdbDisplay	\N	0
tt0000254	1	Monnaie de lapin	\N	\N	original	\N	1
tt0000254	2	Monnaie de lapin	FR	\N	imdbDisplay	\N	0
tt0000255	1	Mésaventure d'un charbonnier	\N	\N	original	\N	1
tt0000255	2	Mésaventure d'un charbonnier	FR	\N	imdbDisplay	\N	0
tt0000256	1	Panorama from the Tower of the Brooklyn Bridge	\N	\N	original	\N	1
tt0000256	2	Panorama from the Tower of the Brooklyn Bridge	US	\N	imdbDisplay	\N	0
tt0000257	1	La résurrection	\N	\N	original	\N	1
tt0000257	2	La résurrection	FR	\N	imdbDisplay	\N	0
tt0000258	1	Le tondeur de chiens	\N	\N	original	\N	1
tt0000258	2	Le tondeur de chiens	FR	\N	imdbDisplay	\N	0
tt0000259	1	Le tonnelier	\N	\N	original	\N	1
tt0000259	2	Le tonnelier	FR	\N	imdbDisplay	\N	0
tt0000260	1	Transformations	\N	\N	original	\N	1
tt0000260	2	Transformations	FR	\N	imdbDisplay	\N	0
tt0000261	1	Un bon lit	\N	\N	original	\N	1
tt0000261	2	A Midnight Episode	US	\N	\N	\N	0
tt0000261	3	Avventura a mezzanotte	IT	\N	\N	\N	0
tt0000261	4	Un bon lit	FR	\N	imdbDisplay	\N	0
tt0000262	1	Un lunch	\N	\N	original	\N	1
tt0000262	2	Un lunch	FR	\N	imdbDisplay	\N	0
tt0000263	1	Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria	\N	\N	original	\N	1
tt0000263	2	Vista de la entrada principal de la plaza de toros de Jerez, el segundo día de feria	ES	\N	imdbDisplay	\N	0
tt0000264	1	Évocation spirite	\N	\N	original	\N	1
tt0000264	2	Évocation spirite	FR	\N	imdbDisplay	\N	0
